ROAD_NAME,YEAR,MONTH,TRAIN_KM,TRAIN_KM_lower_95,TRAIN_KM_upper_95,LOSS_12_COUNT,LOSS_12_COUNT_lower_95,LOSS_12_COUNT_upper_95,LOSS_12_SUM,LOSS_12_SUM_lower_95,LOSS_12_SUM_upper_95,LOSS_3_COUNT,LOSS_3_COUNT_lower_95,LOSS_3_COUNT_upper_95,LOSS_3_SUM,LOSS_3_SUM_lower_95,LOSS_3_SUM_upper_95,LOSS_TECH_COUNT,LOSS_TECH_COUNT_lower_95,LOSS_TECH_COUNT_upper_95,LOSS_TECH_SUM,LOSS_TECH_SUM_lower_95,LOSS_TECH_SUM_upper_95,LOSS_COUNT_TOTAL,LOSS_COUNT_TOTAL_lower_95,LOSS_COUNT_TOTAL_upper_95,LOSS_SUM_TOTAL,LOSS_SUM_TOTAL_lower_95,LOSS_SUM_TOTAL_upper_95,SPECIFIC_LOSS,SPECIFIC_LOSS_lower_95,SPECIFIC_LOSS_upper_95
Северная,2026,10,8046518.648867145,7803131.278914156,8289906.018820134,156,132,180,523.6300726581071,387.7697477107319,659.4903976054823,544,471,617,53.160172671045764,40.906232520968715,65.41411282112281,1016,888,1144,927.6743711905464,779.6521067383007,1075.696635642792,1716,1630,1802,1504.4646165196991,1429.2413856937142,1579.687847345684,186.97087301618444,177.6223293653752,196.31941666699367
Северная,2026,11,7864000.389771994,7620613.019819005,8107387.759724983,185,161,209,578.3814416176322,442.52111667025696,714.2417665650073,572,499,644,55.73137671386812,43.47743656379107,67.98531686394517,1152,1024,1280,1024.6755803000704,876.6533158478247,1172.6978447523159,1909,1814,2004,1658.7883986315705,1575.848978699992,1741.7278185631492,210.9344247730467,200.38770353439435,221.48114601169902
Северная,2026,12,7720284.2027682895,7476896.832815301,7963671.572721278,177,153,201,630.2917144566325,494.43138950925726,766.1520394040076,601,528,674,67.47671641794713,55.222776267870074,79.73065656802419,1200,1072,1328,1026.2001491160615,878.1778846638159,1174.222413568307,1978,1879,2077,1723.968579990641,1637.770150991109,1810.1670089901731,223.3037715596625,212.13858298167935,234.46896013764564
Северо-Кавказская,2025,1,7620114.027793686,7427738.040506412,7812490.01508096,191,168,214,455.8953702167612,389.5295775727775,522.2611628607449,1751,1545,1956,102.41798035367921,83.93182039964229,120.90414030771613,654,584,725,334.2874174900874,285.6619355341231,382.91289944605177,2596,2466,2726,892.6007680605278,847.9707296575014,937.2308064635542,117.1374555295165,111.28058275304068,122.99432830599233
Северо-Кавказская,2025,2,7449290.788834755,7256914.801547482,7641666.776122029,193,170,216,465.38443246711444,399.01863982313074,531.7502251110981,1654,1449,1860,96.382543596452,77.89638364241507,114.86870355048892,617,546,688,294.4322135856093,245.80673162964496,343.05769554157365,2464,2341,2587,856.1991896491757,813.3892301667169,899.0091491316344,114.93700728295846,109.19015691881053,120.6838576471064
Северо-Кавказская,2025,3,7800847.257617606,7608471.270330332,7993223.2449048795,177,154,200,415.42557504470244,349.05978240071875,481.79136768868614,1519,1313,1725,83.92153724498522,65.4353772909483,102.40769719902214,570,500,641,288.60530453414987,239.97982257818552,337.2307864901142,2266,2153,2379,787.9524168238374,748.5547959826455,827.3500376650294,101.00856878775494,95.95814034836718,106.0589972271427
Северо-Кавказская,2025,4,7847339.909521889,7654963.922234615,8039715.896809163,172,149,195,346.618604695652,280.2528120516683,412.9843973396357,1445,1240,1651,86.32846486267181,67.84230490863489,104.81462481670873,537,466,608,260.32815218451776,211.70267022855342,308.9536341404821,2154,2046,2262,693.2752217428415,658.6114606556994,727.9389828299836,88.3452519880817,83.92798938867762,92.76251458748578
Северо-Кавказская,2025,5,8279678.00141041,8087302.014123136,8472053.988697683,152,129,175,321.5799362722831,255.21414362829938,387.9457289162668,1307,1102,1513,71.21129241272243,52.72513245868551,89.69745236675935,479,408,550,244.60312365608468,195.97764170012033,293.228605612049,1938,1841,2035,637.3943523410902,605.5246347240356,669.2640699581448,76.98298801384699,73.13383861315464,80.83213741453935
Северо-Кавказская,2025,6,8148942.504227526,7956566.516940252,8341318.491514799,139,116,162,312.3148113101509,245.9490186661672,378.6806039541346,1285,1079,1490,77.40117074676068,58.91501079272376,95.8873307007976,458,387,529,244.21180181064136,195.58631985467701,292.8372837666057,1882,1788,1976,633.927783867553,602.2313946741754,665.6241730609306,77.79264408095683,73.90301187690899,81.68227628500468
Северо-Кавказская,2025,7,8211002.7932994645,8018626.806012191,8403378.780586738,139,116,162,297.9926722627786,231.62687961879493,364.3584649067623,1186,980,1392,70.26699706330272,51.7808371092658,88.75315701733965,440,369,511,234.17565909341104,185.5501771374467,282.80114104937536,1765,1677,1853,602.4353284194924,572.3135619985178,632.557094840467,73.36927578579146,69.70081199650188,77.03773957508103
Северо-Кавказская,2025,8,8331183.252829949,8138807.265542676,8523559.240117222,141,118,164,305.733593377543,239.3678007335593,372.0993860215267,1266,1060,1472,73.8470054928163,55.36084553877937,92.33316544685322,438,367,509,232.821551890104,184.19606993413964,281.44703384606834,1845,1753,1937,612.4021507604632,581.78204322244,643.0222582984863,73.5072236650708,69.83186248181725,77.18258484832434
Северо-Кавказская,2025,9,8164407.509912603,7972031.522625329,8356783.497199876,160,137,183,353.5917143160354,287.2259216720517,419.9575069600191,1332,1126,1537,75.8633726456365,57.37721269159958,94.34953259967342,506,435,577,256.29148476766596,207.66600281170162,304.9169667236303,1998,1898,2098,685.7465717293378,651.4592431428708,720.0339003158048,83.99220285082004,79.79259270827903,88.19181299336104
Северо-Кавказская,2025,10,8080524.827873234,7888148.84058596,8272900.815160507,174,151,197,387.94545451986636,321.57966187588266,454.31124716385006,1491,1285,1697,82.11768357396623,63.63152361992931,100.60384352800315,544,474,615,276.7744806726593,228.14899871669496,325.39996262862365,2209,2099,2319,746.8376187664919,709.4957378281673,784.1794997048165,92.42439503314502,87.80317528148777,97.04561478480227
Северо-Кавказская,2025,11,8118571.276739202,7926195.289451929,8310947.264026476,189,166,212,415.9086621621147,349.542869518131,482.2744548060984,1567,1361,1773,90.34363716580857,71.85747721177165,108.8297971198455,606,535,677,295.2479936552264,246.62251169926208,343.87347561119077,2362,2244,2480,801.5002929831496,761.4252783339921,841.5753076323072,98.72430328715049,93.78808812279296,103.66051845150803
Северо-Кавказская,2025,12,7743905.108103599,7551529.120816326,7936281.095390873,201,178,224,417.42741652150005,351.06162387751635,483.79320916548374,1696,1490,1901,100.59591795726273,82.1097580032258,119.08207791129965,624,553,695,307.5319490229855,258.90646706702114,356.15743097894983,2521,2395,2647,825.5552835017482,784.2775193266608,866.8330476768357,106.60710222776969,101.2767471163812,111.93745733915817
Северо-Кавказская,2026,1,7574363.600278584,7381987.612991311,7766739.587565858,187,164,210,447.605005924883,381.2392132808993,513.9707985688667,1768,1562,1973,102.69077127101562,84.2046113169787,121.17693122505254,646,576,717,332.4024323256977,283.77695036973336,381.02791428166205,2601,2471,2731,882.6982095215963,838.5632990455164,926.8331199976761,116.53760713165799,110.71072677507509,122.3644874882409
