indicator,road,date,forecast,lower_95,upper_95
train_km,В-Сиб,2026-03-01,9389537.049728416,7247212.659178187,11531861.440278646
train_km,В-Сиб,2026-04-01,9420143.817658165,7277819.427107937,11562468.208208393
train_km,В-Сиб,2026-05-01,10713276.844104907,8570952.453554679,12855601.234655134
train_km,В-Сиб,2026-06-01,11068308.665961355,8925984.275411125,13210633.056511585
train_km,В-Сиб,2026-07-01,9006507.901446592,6864183.510896363,11148832.291996822
train_km,В-Сиб,2026-08-01,8802209.030546099,6659884.63999587,10944533.421096329
train_km,В-Сиб,2026-09-01,8101854.661601886,5959530.271051657,10244179.052152116
train_km,В-Сиб,2026-10-01,10490757.005588258,8348432.615038029,12633081.396138486
train_km,В-Сиб,2026-11-01,7682001.796066012,5539677.4055157835,9824326.186616242
train_km,В-Сиб,2026-12-01,8432712.687861674,6290388.297311445,10575037.078411903
train_km,Заб,2026-01-01,10225148.307713937,8112643.046582275,12337653.5688456
train_km,Заб,2026-02-01,13376646.635009922,11264141.37387826,15489151.896141585
train_km,Заб,2026-03-01,11112029.09356114,8999523.83242948,13224534.354692802
train_km,Заб,2026-04-01,10784371.757093892,8671866.495962229,12896877.018225554
train_km,Заб,2026-05-01,11521952.994633492,9409447.73350183,13634458.255765155
train_km,Заб,2026-06-01,9823915.224919414,7711409.963787752,11936420.486051075
train_km,Заб,2026-07-01,10043525.534543926,7931020.273412264,12156030.795675587
train_km,Заб,2026-08-01,8922364.973203974,6809859.712072312,11034870.234335635
train_km,Заб,2026-09-01,8209943.839204004,6097438.578072342,10322449.100335665
train_km,Заб,2026-10-01,8138518.83950165,6026013.578369988,10251024.100633312
train_km,Заб,2026-11-01,10074887.251899302,7962381.99076764,12187392.513030965
train_km,Заб,2026-12-01,10367544.671868205,8255039.410736543,12480049.932999868
train_km,Двост,2026-01-01,10534689.591181673,7784143.571287626,13285235.61107572
train_km,Двост,2026-02-01,9694129.609400742,6943583.589506695,12444675.629294788
train_km,Двост,2026-03-01,11898976.42187219,9148430.401978143,14649522.441766236
train_km,Двост,2026-04-01,11526800.611669617,8776254.59177557,14277346.631563663
train_km,Двост,2026-05-01,11541319.105693195,8790773.085799148,14291865.125587242
train_km,Двост,2026-06-01,11339149.466620255,8588603.446726209,14089695.486514302
train_km,Двост,2026-07-01,9843354.778659834,7092808.758765787,12593900.79855388
train_km,Двост,2026-08-01,9971556.336216675,7221010.316322628,12722102.356110722
train_km,Двост,2026-09-01,8819610.765987897,6069064.746093851,11570156.785881944
train_km,Двост,2026-10-01,9217050.855504073,6466504.8356100265,11967596.87539812
train_km,Двост,2026-11-01,8673693.245502979,5923147.225608932,11424239.265397025
train_km,Двост,2026-12-01,9828339.944359105,7077793.924465058,12578885.964253152
